Fecha;PM10;PM2-5;Velocidad;Precipitacion;Direccion;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiacion;HT
28/02/2024 18:00;63,1;30;0;0;0;23,5;0,7;5,6;18,13166406;18,2;0;20,4;0;55
28/02/2024 19:00;65,8;32;0;0;0;15;0,8;8,2;28,78041914;28,2;0;17,9;0;64
28/02/2024 20:00;63,2;30;0;0;0;8,3;1;17,2;38,99746794;44,4;0;16,9;0;69
28/02/2024 21:00;68,9;33;0;0;0;13,1;0,8;6,4;25,03896465;23,9;0;16,6;0;71
28/02/2024 22:00;65,9;32;0;0;0;12,1;0,7;5,4;24,75116046;22,6;0;16,1;0;73
28/02/2024 23:00;57,9;38;0;0;0;7,7;0,8;3,2;0,575608383;3,5;0;16;0;73
29/02/2024 0:00;59;0;0;0;0;13,5;0,5;0;0;0;0;15,5;0;75
29/02/2024 1:00;43,9;0;0;0;0;14,2;0,4;0;0;0;0;15,3;0;75
29/02/2024 2:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/02/2024 3:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/02/2024 4:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29/02/2024 5:00;0;0;0;0;0;0,7;0,6;10,8;18,70727244;23,8;0;13,6;0;77
29/02/2024 6:00;0;36;0;0;0;6,4;0,7;10,3;22,73653112;26,1;0;14,4;0;73
29/02/2024 7:00;45,9;29;0;0;0;3,1;1,6;78;35,68771974;102,9;0;14,5;0;71
29/02/2024 8:00;93,3;54;0;0;0;6,5;1,4;54,4;38,56576165;81,2;0;17,8;0;59
29/02/2024 9:00;61,1;43;0;0;0;25,8;0,6;7,1;5,180475446;10,7;0;20,8;0;45
29/02/2024 10:00;18;18;0;0;0;26,2;0,5;4,7;1,295118861;5,6;0;21,1;0;43
29/02/2024 11:00;34,5;23;0;0;0;32,7;0,3;0;0;0;0;23,2;0;34
29/02/2024 12:00;0;13;0;0;0;39;0,3;0;0;0;0;23,5;0;32
29/02/2024 13:00;0;12;0;0;0;45,3;0,3;0;0;0;0;25,2;0;26
29/02/2024 14:00;0;18;0;0;0;47,9;0,5;2,4;6,475594307;6,9;0;24,1;0;36
29/02/2024 15:00;0;34;0;0;0;44;0,6;3,7;13,95850328;13,4;0;21,6;0;49
29/02/2024 16:00;89,6;46;0;0;0;43,4;0,6;2,9;15,39752424;13,6;0;20,9;0;52
29/02/2024 17:00;129,1;43;0;0;0;39,5;0,7;4,7;17,12434939;16,5;0;21;0;51
29/02/2024 18:00;92,5;39;0;0;0;28,3;0,8;5,2;18,41946825;18;0;18,4;0;59
29/02/2024 19:00;62,2;35;0;0;0;18,9;1;6,7;30,93895058;28,2;0;16,9;0;62
29/02/2024 20:00;62,2;33;0;0;0;13,1;1;10,3;45,32916015;41,8;0;16,4;0;65
29/02/2024 21:00;56,5;38;0;0;0;10,8;1;7,8;44,03404129;38,4;0;16,4;0;66
29/02/2024 22:00;64;44;0;0;0;17,5;0,8;5,4;25,47067094;23,1;0;15,8;0;72
29/02/2024 23:00;62,4;33;0;0;0;12,3;0,7;4,7;32,37797154;27,2;0;14,9;0;75
1/03/2024 0:00;42,1;24;0;0;0;17,2;0,6;2,5;22,73653112;18,3;0;15;0;73
1/03/2024 1:00;48,8;30;0;0;0;22,8;0,4;1;9,353636221;7,5;0;15,2;0;71
1/03/2024 2:00;37,2;25;0;0;0;22,1;0,4;0,6;5,756083829;4,7;0;14,9;0;72
1/03/2024 3:00;36;36;0;0;0;22;0,3;0,8;1,00731467;1,4;0;14,8;0;70
1/03/2024 4:00;0;38;0;0;0;19,3;0,4;0,6;2,590237723;2,5;0;14,4;0;64
1/03/2024 5:00;29,1;28;0;0;0;15,8;0,4;2,8;9,785342509;9,5;0;13,3;0;65
1/03/2024 6:00;40,3;33;0;0;0;8,5;0,6;29,9;33,96089459;54;0;12,5;0;67
1/03/2024 7:00;39;39;0;0;0;3,2;1,2;40,2;40,72429309;68,8;0;13,2;0;64
1/03/2024 8:00;56,3;41;0;0;0;9,2;1,2;36,8;39,14137003;64;0;17,6;0;50
1/03/2024 9:00;60,6;40;0;0;0;24,7;0,6;9,9;11,51216766;17,9;0;19,4;0;43
1/03/2024 10:00;50,7;24;0;0;0;34,9;0,4;3,8;1,295118861;4,7;0;21,3;0;36
1/03/2024 11:00;32,4;21;0;0;0;45,2;0,4;2,9;1,582923053;4,1;0;23,4;0;30
1/03/2024 12:00;24,5;22;0;0;0;59;0,5;0;0;0;0;24,2;0;25
1/03/2024 13:00;35;27;0;0;0;63,2;0,6;3,4;25,61457304;21,2;0;23,7;0;30
1/03/2024 14:00;46,1;40;0;0;0;45,2;0,6;3,5;21,44141226;18,4;0;21,1;0;44
1/03/2024 15:00;61,1;42;0;0;0;43,1;0,6;4,6;19,85848921;18,4;0;21,4;0;47
1/03/2024 16:00;71,4;45;0;0;0;42,1;0,6;4,2;23,5999437;20,6;0;20,5;0;47
1/03/2024 17:00;75,5;35;0;0;0;28,1;0,7;8,2;32,95357992;31,2;0;18,1;0;60
1/03/2024 18:00;75,3;43;0;0;0;21,3;1;10,7;43,602335;41,1;0;17,1;0;64
1/03/2024 19:00;82,9;46;0;0;0;16,9;1;6,8;41,58770566;35,7;0;16,5;0;66
1/03/2024 20:00;82,8;43;0;0;0;13,5;1;9,3;42,01941195;38,6;0;16,4;0;65
1/03/2024 21:00;82;43;0;0;0;15,1;0,8;8,9;32,09016734;31,2;0;15,8;0;70
1/03/2024 22:00;74,3;35;0;0;0;17,4;0,7;5,1;24,60725837;22,2;0;15,3;0;69
1/03/2024 23:00;74,7;30;0;0;0;11,9;0,7;6,9;33,24138411;30;0;15,2;0;69
2/03/2024 0:00;62,3;36;0;0;0;14,4;0,6;5,1;26,04627932;23,2;0;14,7;0;70
2/03/2024 1:00;58,5;31;0;0;0;12,8;0,5;6,1;32,23406944;28,5;0;14,2;0;72
2/03/2024 2:00;49,2;22;0;0;0;13,3;0,4;2,5;20,86580388;17;0;13,6;0;75
2/03/2024 3:00;48,8;33;0;0;0;10,7;0,5;1,6;24,75116046;18,8;0;13;0;76
2/03/2024 4:00;47,8;40;0;0;0;8,5;0,5;2,6;26,7657898;21,2;0;13,4;0;73
2/03/2024 5:00;45,4;39;0;0;0;19,4;0,4;1,5;8,202419456;7,1;0;13,4;0;70
2/03/2024 6:00;43,1;36;0;0;0;7,6;0,6;9,1;27,48530028;28,2;0;13,4;0;71
2/03/2024 7:00;52,5;41;0;0;0;4,3;0,7;19,7;34,24869878;43,5;0;12,8;0;72
2/03/2024 8:00;56,4;42;0;0;0;13,5;0,7;15,6;26,47798561;33,9;0;16;0;61
2/03/2024 9:00;58,1;42;0;0;0;30,4;0,5;6,3;7,770713169;11,7;0;18,9;0;50
2/03/2024 10:00;47,4;33;0;0;0;39,8;0,4;3,6;5,180475446;7,3;0;21,4;0;42
2/03/2024 11:00;40,7;30;0;0;0;47,2;0,4;3,2;5,324377541;6,9;0;23,6;0;33
2/03/2024 12:00;31,3;25;0;0;0;56,5;0,4;2,7;9,353636221;9,2;0;23,9;0;31
2/03/2024 13:00;40,5;28;0;0;0;48,7;0,6;3,2;15,68532843;14,2;0;22,6;0;39
2/03/2024 14:00;43,9;37;0;0;0;38,7;0,7;4,5;21,15360807;19,3;0;20,9;0;47
2/03/2024 15:00;66,4;35;0;0;0;45,3;0,5;3,9;14,10240538;13,7;0;22,5;0;40
2/03/2024 16:00;65,6;36;0;0;0;41,2;0,5;3,4;9,641440413;10,1;0;22,6;0;41
2/03/2024 17:00;67,7;29;0;0;0;36,1;0,5;2,9;11,51216766;10,9;0;20,5;0;49
2/03/2024 18:00;57,6;33;0;0;0;30,6;0,6;2,9;16,6926431;14,5;0;19;0;56
2/03/2024 19:00;52,9;37;0;0;0;23,8;0,7;3,4;24,17555208;20,1;0;17;0;65
2/03/2024 20:00;57,2;35;0;0;0;22,3;0,7;3,3;26,33408352;21,6;0;16,4;0;67
2/03/2024 21:00;59,6;32;0;0;0;26,6;0,7;1,9;22,30482484;17,4;0;16;0;69
2/03/2024 22:00;59,4;36;0;0;0;18,3;0,7;4;29,78773381;24,7;0;16;0;70
2/03/2024 23:00;51,5;39;0;2,3;0;19,7;0,5;1,8;14,10240538;11,7;0;14,5;0;76
3/03/2024 0:00;53;28;0;0,1;0;11,3;0,5;5,1;27,91700657;24,5;0;13,4;0;80
3/03/2024 1:00;39,9;16;0;0;0;21,7;0,4;1,6;10,50485299;8,9;0;12,9;0;78
3/03/2024 2:00;42,3;21;0;0;0;18,6;0,4;1,4;12,23167814;9,9;0;12,9;0;80
3/03/2024 3:00;31,1;22;0;0;0;17;0,4;1;11,22436347;8,8;0;13,2;0;80
3/03/2024 4:00;39,3;19;0;0;0;12,1;0,4;2,1;20,0023913;16,1;0;13,3;0;80
3/03/2024 5:00;29,5;20;0;0;0;12,1;0,4;1,7;18,13166406;14,3;0;13,1;0;80
3/03/2024 6:00;23;23;0;0;0;8,6;0,5;2,3;20,57799969;16,6;0;13,1;0;80
3/03/2024 7:00;28;27;0;0;0;12,8;0,5;2,9;11,22436347;10,6;0;13,4;0;77
3/03/2024 8:00;22,6;21;0;0;0;18,8;0,5;6,9;9,209734126;13,3;0;17,4;0;62
3/03/2024 9:00;0;28;0;0;0;28,5;0,4;2,7;0,287804191;2,9;0;19;0;54
3/03/2024 10:00;24;24;0;0;0;32,9;0,5;4;8,346321551;9,7;0;21,2;0;47
3/03/2024 11:00;26,5;24;0;0;0;44,5;0,5;4;11,22436347;11,8;0;23,6;0;40
3/03/2024 12:00;21;21;0;0;0;55,7;0,5;2,9;12,08777604;11,3;0;23,5;0;40
3/03/2024 13:00;0;23;0;0;0;45,2;0,5;1,9;6,187790116;6,2;0;22;0;49
3/03/2024 14:00;0;37;0;0;0;38,9;0,4;2,2;2,302433531;3,9;0;22,5;0;46
3/03/2024 15:00;25,5;25;0;0;0;36,2;0,4;2,2;1,439020957;3,2;0;22,2;0;46
3/03/2024 16:00;29,3;25;0;0;0;35,1;0,4;1,9;2,302433531;3,5;0;21,6;0;47
3/03/2024 17:00;47,4;23;0;0;0;31,7;0,4;2,3;4,892671254;5,7;0;21;0;52
3/03/2024 18:00;41,9;31;0;0;0;29,5;0,5;2,4;7,914615264;7,9;0;19,4;0;58
3/03/2024 19:00;44,7;33;0;0;0;25,6;0,5;1,8;12,37558023;10,4;0;17,5;0;63
3/03/2024 20:00;31,9;28;0;0;0;19,9;0,6;2,8;21,58531436;17,8;0;16,7;0;65
3/03/2024 21:00;40,4;34;0;0;0;22,2;0,6;2,3;16,6926431;13,8;0;15,9;0;70
3/03/2024 22:00;44,4;34;0;0;0;20,3;0,5;1;15,82923053;12;0;15,5;0;68
3/03/2024 23:00;41,1;20;0;0;0;13,3;0,6;1,2;21,15360807;15,9;0;14,7;0;75
4/03/2024 0:00;31;31;0;0;0;10,2;0,6;1,5;25,03896465;19;0;14,7;0;74
4/03/2024 1:00;29;17;0;0;0;7,4;0,5;1,8;26,19018142;20;0;14,4;0;75
4/03/2024 2:00;31,9;23;0;0;0;15,8;0,4;1,1;10,50485299;8,4;0;14;0;75
4/03/2024 3:00;31,3;24;0;0;0;12,7;0,4;1;13,23899281;10,2;0;14,1;0;75
4/03/2024 4:00;41,1;29;0;0;0;9,6;0,4;1,2;13,81460119;10,8;0;14;0;76
4/03/2024 5:00;31;31;0;0;0;7,4;0,4;3,5;17,55605568;15,7;0;14;0;74
4/03/2024 6:00;0;32;0;0;0;4,2;0,6;19,9;28,20481076;39,5;0;14,2;0;73
4/03/2024 7:00;36,3;30;0;0;0;0,6;1;35,7;36,8389365;61,3;0;14,5;0;73
4/03/2024 8:00;46,5;43;0;0;0;1,5;1,3;48,6;38,42185956;75,3;0;15,4;0;70
4/03/2024 9:00;45;45;0;0;0;18,3;0,7;14,5;15,68532843;25,4;0;17,5;0;60
